196,7,,USA,Harry Schell,7
196,8,,GB,John Lyons,8
196,9,,Fr,Georges Grignard,9
196,10,,Fr,Philippe Étancelin,10
196,11,,Fr,Pierre Levegh,11
196,12,,GB,Stirling Moss,12
196,13,,Fr,Yves Giraud-Cabantous,13
196,14,,GB,Bob Gerard,14
196,15,,Bel,Johnny Claes,15
196,16,,Swz,Ottorino Volonterio,16
197,1,,It,Giuseppe Farina,1
197,2,,GB,Mike Hawthorn,2
197,3,,Fr,Philippe Étancelin,3
197,4,,USA,Harry Schell,3
197,5,,Fr,Pierre Levegh,4
197,6,,Fr,Georges Grignard,4
197,7,,Fr,Louis Rosier,4
197,8,,GB,Bob Gerard,4
197,9,,GB,John Lyons,5
197,10,,GB,Stirling Moss,6
197,DNS,,Swz,Ottorino Volonterio,0
197,R,,Fr,Élie Bayol,0
197,R,,Fr,Jean Behra,0
197,R,,Bel,Johnny Claes,0
197,R,,Fr,Maurice Trintignant,0
197,R,,Fr,Yves Giraud-Cabantous,0
198,1,,It,Alberto Ascari,1
198,2,,It,Felice Bonetto,2
198,3,,It,Luigi Villoresi,3
198,4,,Arg,Juan Manuel Fangio,4
198,5,,Arg,José Froilán Gonzalez,5
198,6,,It,Giuseppe Farina,6
198,7,,GB,Mike Hawthorn,7
198,8,,Arg,Onofre Marimón,8
198,9,,Swz,Emmanuel de Graffenried,9
198,10,,Fr,Louis Rosier,10
198,11,,Th,Prince Bira,11
198,12,,GB,Bob Gerard,12
198,13,,GB,Stirling Moss,13
198,14,,GB,Ken Wharton,14
198,15,,Fr,Élie Bayol,15
198,16,,GB,Lance Macklin,16
198,17,,GB,Peter Collins,17
198,18,,Fr,Yves Giraud-Cabantous,18
198,19,,GB,Roy Salvadori,19
198,20,,USA,Harry Schell,20
198,21,,Bel,Johnny Claes,21
198,22,,Fr,Jean Behra,22
198,23,,Fr,Maurice Trintignant,23
198,24,,Arg,Roberto Mieres,24
198,25,,Mon,Louis Chiron,25
199,1,,GB,Mike Hawthorn,1
199,2,,Arg,Juan Manuel Fangio,2
199,3,,Arg,José Froilán Gonzalez,2
199,4,,It,Alberto Ascari,3
199,5,,It,Giuseppe Farina,3
199,6,,It,Luigi Villoresi,4
199,7,,Swz,Emmanuel de Graffenried,5
199,8,,Fr,Louis Rosier,6
199,9,,Arg,Onofre Marimón,7
199,10,,Fr,Jean Behra,7
199,11,,GB,Bob Gerard,7
199,12,,Bel,Johnny Claes,8
199,13,,GB,Peter Collins,9
199,14,,Fr,Yves Giraud-Cabantous,10
199,15,,Mon,Louis Chiron,11
199,R,,Th,Prince Bira,0
199,R,,Fr,Élie Bayol,0
199,R,,It,Felice Bonetto,0
199,R,,USA,Harry Schell,0
199,R,,GB,Ken Wharton,0
199,R,,GB,Lance Macklin,0
199,R,,Fr,Maurice Trintignant,0
199,R,,Arg,Roberto Mieres,0
199,R,,GB,Roy Salvadori,0
