20,5,,France,"Georges Raph",3
20,6,,France,Louis Rosier,4
20,7,,Italy,Tazio Nuvolari,5
Italy,Luigi Villoresi
20,8,,France,Eugène Chaboud,5
20,9,,Monaco,Louis Chiron,6
20,10,,France,Charles Pozzi,6
21,1,,France,Jean-Pierre Wimille,1
21,2,,Italy,Carlo Felice Trossi,2
21,3,,Italy,Luigi Villoresi,3
21,4,,France,Raymond Sommer,4
21,5,,Italy,Consalvo Sanesi,5
21,6,,Italy,Giuseppe Farina,6
21,7,,Italy,Alberto Ascari,7
21,9,,United Kingdom,Reg Parnell,9
21,10,,Italy,Franco Comotti,10
21,11,,Switzerland,Emmanuel de Graffenried,11
21,12,,Italy,Franco Cortese,12
21,13,,Italy,Piero Taruffi,13
21,14,,France,Louis Rosier,14
21,15,,Thailand,Prince Bira,15
21,16,,France,Philippe Étancelin,16
21,17,,France,Robert Manzon,17
21,18,,United Kingdom,Leslie Brooke,18
21,19,,France,Yves Giraud-Cabantous,19
21,20,,France,Eugène Chaboud,20
22,1,,France,Jean-Pierre Wimille,1
22,2,,Italy,Luigi Villoresi,2
22,3,,France,Raymond Sommer,3
22,4,,Italy,Alberto Ascari,4
22,5,,United Kingdom,Reg Parnell,4
22,6,,France,Louis Rosier,5
22,7,,Italy,Franco Comotti,5
22,8,,France,Philippe Étancelin,6
22,9,,Switzerland,Emmanuel de Graffenried,7
22,10,,France,Eugène Chaboud,7
22,11,,United Kingdom,Leslie Brooke,7
22, ?,,Italy,Carlo Felice Trossi,0
22, ?,,Italy,Consalvo Sanesi,0
22, ?,,Italy,Giuseppe Farina,0
22, ?,,Italy,Franco Cortese,0
22, ?,,Italy,Piero Taruffi,0
22, ?,,Thailand,Prince Bira,0
22, ?,,France,Robert Manzon,0
22, ?,,France,Yves Giraud-Cabantous,0
23,1,,Monaco,Louis Chiron,1
23,2,,Switzerland,Emmanuel de Graffenried,2
23,3,,France,Philippe Étancelin,3
23,4,,United Kingdom,Bob Gerard,4
23,5,,United Kingdom,Leslie Johnson,5
23,6,,Thailand,Prince Bira,6
23,7,,United Kingdom,Reg Parnell,7
23,8,,United Kingdom,Peter Walker,8
23,9,,United Kingdom,Tony Rolt,9
23,10,,United Kingdom,Cuth Harrison,10
23,11,,Italy,Gianfranco Comotti,11
23,12,,France,Louis Rosier,12
23,13,,United Kingdom,John Bolster,13
23,14,,United Kingdom,Geoff Richardson,14
23,15,,United Kingdom,Geoffrey Ansell,15
23,16,,United Kingdom,George Watson,16
23,17,,United Kingdom,Raymond Mays,17
23,18,,United Kingdom,Duncan Hamilton,18
23,19,,United Kingdom,David Hampshire,19
23,20,,United Kingdom,George Nixon,20
23,21,,United Kingdom,Bob Ansell,21
23,22,,United Kingdom,Roy Salvadori,22
23,23,,United Kingdom,Sam Gilbey,23
23,24,,Italy,Luigi Villoresi,24
23,25,,Italy,Alberto Ascari,25
23,–,,United Kingdom,John Selsdon,0
23,–,,United Kingdom,Fred Ashmore,0
23,–,,United Kingdom,Anthony Baring,0
23,–,,United Kingdom,Leslie Brooke,0
23,DNA,,France,Raymond Sommer,0
23,DNA,,Italy,Giuseppe Farina,0
23,DNQ,,Republic of Ireland,Bobby Baird,0
